Activo,Género,Ciudadano_65+,Pareja,Dependientes,Meses_Contrato,Servicio_Teléfono,Varias_Líneas,Servicio_Internet,Seguridad_Online,Respaldo_Online,Protección_Dispositivo,Soporte_Técnico,Streaming_TV,Streaming_Películas,Contrato,Factura_Electrónica,Método_Pago,Cargos_Mensuales,Cargo_Total,ID,Cargos_Diarios,Bucket_Tenure
1,Female,0,True,False,9,True,0,Fiber optic,0,0,0,0,1,1,Month-to-month,False,Electronic check,89.45,853.1,7394-FKDNK,2.98,7-12
0,Female,0,False,False,2,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,70.15,123.8,7394-LWLYN,2.34,0-6
1,Male,1,True,False,17,True,0,Fiber optic,0,0,0,0,0,1,Month-to-month,False,Bank transfer (automatic),81.5,1329.2,7395-IGJOS,2.72,13-24
0,Male,0,False,False,20,False,-1,DSL,1,1,1,1,1,0,Month-to-month,True,Credit card (automatic),55.0,1165.55,7395-XWZOY,1.83,13-24
0,Male,0,True,True,4,True,0,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,45.25,155.35,7396-VJUZB,1.51,0-6
0,Male,0,True,False,71,True,1,DSL,1,1,1,1,1,1,Two year,False,Bank transfer (automatic),90.55,6404.0,7398-HPYZQ,3.02,60+
0,Male,0,True,False,44,True,1,Fiber optic,1,0,1,0,0,0,Month-to-month,True,Credit card (automatic),84.8,3626.35,7398-LXGYX,2.83,37-60
0,Female,0,True,False,3,True,1,Fiber optic,0,0,0,0,1,1,Month-to-month,False,Electronic check,94.9,273.2,7398-SKNQZ,3.16,0-6
0,Female,0,True,True,72,True,1,DSL,1,1,0,1,0,0,Two year,False,Credit card (automatic),66.75,4760.3,7399-QHBJS,2.22,60+
0,Female,0,True,True,54,True,1,DSL,1,1,1,1,1,1,Two year,False,Credit card (automatic),91.3,4965.0,7401-JIXNM,3.04,37-60
0,Female,0,True,False,18,True,0,Fiber optic,1,0,0,0,0,0,Month-to-month,False,Electronic check,74.8,1438.05,7401-RUBNK,2.49,13-24
0,Male,1,False,False,26,True,1,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,93.6,2404.1,7402-EYFXX,3.12,25-36
0,Female,0,True,False,53,True,1,Fiber optic,0,0,0,1,0,1,One year,True,Electronic check,91.15,4862.5,7402-PWYJJ,3.04,37-60
0,Female,0,False,False,3,True,0,DSL,0,0,1,0,1,0,Month-to-month,False,Electronic check,57.55,161.45,7404-JLKQG,1.92,0-6
0,Male,0,False,False,25,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,20.6,541.5,7407-SUJIZ,0.69,25-36
0,Female,0,True,True,72,True,1,DSL,1,1,1,1,1,1,Two year,False,Credit card (automatic),89.8,6510.45,7408-OFWXJ,2.99,60+
0,Female,0,True,False,53,True,1,Fiber optic,0,1,1,1,1,1,One year,True,Bank transfer (automatic),111.8,5809.75,7409-JURKQ,3.73,37-60
1,Female,1,False,True,1,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,71.0,71.0,7409-KIUTL,2.37,0-6
1,Male,0,True,False,18,True,0,DSL,0,0,1,0,0,0,Month-to-month,True,Mailed check,49.55,878.35,7410-KTVFV,1.65,13-24
0,Male,0,False,False,10,True,0,Fiber optic,1,0,1,0,0,0,Month-to-month,True,Mailed check,79.85,887.35,7410-OIEDU,2.66,7-12
1,Female,0,False,False,7,True,1,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Mailed check,75.45,480.75,7410-YTJIK,2.52,7-12
0,Female,0,True,False,57,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Bank transfer (automatic),19.6,1134.25,7416-CKTEP,0.65,37-60
0,Female,0,False,False,8,False,-1,DSL,0,1,0,0,0,0,Month-to-month,True,Mailed check,29.25,226.95,7421-ZLUPA,0.98,7-12
0,Male,0,True,False,33,True,1,Fiber optic,0,1,1,0,0,1,Month-to-month,True,Electronic check,93.35,3092.0,7422-WNBTY,3.11,25-36
0,Male,1,False,False,64,True,1,Fiber optic,1,1,0,0,1,1,Month-to-month,True,Bank transfer (automatic),103.5,6548.65,7426-GSWPO,3.45,60+
0,Male,0,False,False,9,True,0,Fiber optic,0,0,0,1,1,1,Month-to-month,True,Bank transfer (automatic),95.9,827.45,7426-RHZGU,3.2,7-12
0,Male,1,True,True,60,True,1,Fiber optic,1,0,0,0,0,0,Month-to-month,True,Electronic check,80.95,4859.1,7426-WEIJX,2.7,37-60
0,Male,0,False,False,54,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),19.65,1008.7,7427-AUFPY,0.65,37-60
0,Female,0,True,True,46,True,0,Fiber optic,0,0,1,1,0,1,One year,False,Bank transfer (automatic),90.95,4236.6,7432-FFVAR,3.03,37-60
,Female,0,True,False,71,True,1,DSL,1,1,1,1,1,1,Two year,False,Electronic check,90.1,6310.9,7432-XWSQO,3.0,60+
1,Female,0,False,False,1,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,20.9,20.9,7434-SHXLS,0.7,0-6
0,Male,0,False,False,6,True,0,No,-1,-1,-1,-1,-1,-1,One year,False,Mailed check,20.6,116.6,7435-ZNUYY,0.69,0-6
0,Male,0,False,False,1,True,0,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,80.55,80.55,7439-DKZTW,2.68,0-6
0,Male,0,False,False,1,True,1,DSL,0,0,0,0,0,0,Month-to-month,True,Credit card (automatic),49.8,49.8,7442-YGZFK,1.66,0-6
0,Female,0,False,False,48,True,1,DSL,0,1,1,1,1,0,One year,True,Bank transfer (automatic),73.85,3581.4,7445-WMRBW,2.46,37-60
0,Male,0,True,True,45,True,1,Fiber optic,0,1,1,1,1,1,Two year,True,Bank transfer (automatic),109.75,4900.65,7446-KQISO,3.66,37-60
0,Female,0,True,False,37,True,0,No,-1,-1,-1,-1,-1,-1,One year,True,Bank transfer (automatic),19.85,717.5,7446-SFAOA,0.66,37-60
0,Male,1,False,False,11,True,1,DSL,1,1,0,0,0,0,Month-to-month,False,Bank transfer (automatic),60.25,662.95,7446-YPODE,2.01,7-12
0,Male,0,True,True,55,True,1,Fiber optic,0,0,1,0,1,0,Month-to-month,True,Credit card (automatic),90.4,5099.15,7449-HVPIV,3.01,37-60
1,Male,1,False,False,12,True,1,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,99.45,1200.15,7450-NWRTR,3.32,7-12
0,Male,0,False,True,39,True,1,No,-1,-1,-1,-1,-1,-1,One year,False,Bank transfer (automatic),25.45,958.45,7452-FOLON,0.85,37-60
,Male,0,True,True,29,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,70.75,1974.8,7455-SDALK,2.36,25-36
0,Male,0,False,False,38,True,1,DSL,1,1,1,1,0,0,Month-to-month,False,Electronic check,69.95,2657.55,7459-IMVYU,2.33,37-60
1,Female,0,False,False,15,True,1,DSL,1,0,0,0,0,1,Month-to-month,True,Bank transfer (automatic),64.65,994.55,7459-RRWQZ,2.16,13-24
0,Female,1,True,False,45,True,0,Fiber optic,0,0,1,0,0,1,Month-to-month,True,Electronic check,86.1,3861.45,7460-ITWWP,2.87,37-60
0,Female,0,True,False,72,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Bank transfer (automatic),20.05,1423.65,7463-IFMQU,0.67,60+
0,Male,0,False,False,1,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,70.35,70.35,7465-ZZRVX,2.34,0-6
0,Male,0,False,False,16,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),18.95,326.8,7469-LKBCI,0.63,13-24
0,Male,0,False,False,53,True,0,DSL,0,0,1,0,0,1,One year,True,Electronic check,61.1,3357.9,7470-DYNOE,2.04,37-60
1,Female,0,True,False,13,False,-1,DSL,0,0,1,0,1,1,Month-to-month,True,Bank transfer (automatic),48.75,633.4,7470-MCQTK,1.62,13-24
0,Male,1,True,True,71,True,1,DSL,0,1,1,1,0,1,One year,True,Bank transfer (automatic),72.9,5139.65,7471-MQPOS,2.43,60+
0,Male,0,True,False,60,True,1,No,-1,-1,-1,-1,-1,-1,One year,False,Bank transfer (automatic),24.15,1505.9,7471-WNSUF,0.8,37-60
0,Male,1,True,True,71,True,0,Fiber optic,1,1,1,0,0,0,One year,True,Bank transfer (automatic),86.7,6179.35,7472-EQOAV,2.89,60+
0,Female,0,True,True,14,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,18.8,255.55,7473-ZBDSN,0.63,13-24
1,Male,0,False,False,7,True,1,Fiber optic,0,0,1,0,1,0,Month-to-month,True,Credit card (automatic),89.35,631.85,7479-NITWS,2.98,7-12
1,Male,1,False,False,50,True,1,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,95.7,4816.7,7480-QNVZJ,3.19,37-60
0,Male,0,True,True,69,True,1,No,-1,-1,-1,-1,-1,-1,Two year,True,Bank transfer (automatic),26.0,1796.55,7480-SPLEF,0.87,60+
1,Female,1,False,False,49,True,1,Fiber optic,0,0,1,0,0,1,Month-to-month,True,Credit card (automatic),90.85,4515.85,7481-ATQQS,3.03,37-60
0,Male,0,True,True,37,True,1,Fiber optic,0,1,1,0,1,0,Month-to-month,True,Electronic check,92.95,3415.25,7483-IQWIB,3.1,37-60
1,Male,0,False,False,43,True,1,Fiber optic,0,0,0,1,1,1,One year,True,Electronic check,100.0,4211.55,7486-KSRVI,3.33,37-60
1,Female,0,False,False,4,True,1,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,85.65,321.65,7488-MXJIV,2.86,0-6
,Female,1,False,False,53,True,0,Fiber optic,1,1,0,1,0,1,One year,True,Mailed check,96.75,5206.55,7491-UYKGO,3.22,37-60
0,Male,0,True,True,7,False,-1,DSL,1,1,1,0,0,0,Two year,False,Mailed check,38.55,280.0,7492-TAFJD,1.28,7-12
0,Male,0,False,False,57,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),20.55,1252.85,7493-GVFIO,0.68,37-60
1,Male,0,False,False,1,True,1,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Electronic check,79.15,79.15,7493-TPUWZ,2.64,0-6
1,Female,1,True,False,8,True,1,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Credit card (automatic),80.65,633.3,7495-OOKFY,2.69,7-12
0,Female,0,True,True,61,True,0,DSL,0,0,1,1,1,1,Two year,True,Bank transfer (automatic),73.8,4616.05,7501-IWUNG,2.46,60+
0,Female,0,False,True,2,True,0,DSL,0,1,0,0,0,0,Month-to-month,False,Mailed check,51.55,106.2,7501-VTYLJ,1.72,0-6
0,Female,0,True,False,46,True,0,DSL,0,1,0,0,1,1,Month-to-month,True,Credit card (automatic),69.1,3168.0,7502-BNYGS,2.3,37-60
0,Female,0,True,True,64,True,1,No,-1,-1,-1,-1,-1,-1,Two year,True,Mailed check,24.05,1559.15,7503-EPSZW,0.8,60+
0,Female,1,True,False,72,True,1,DSL,1,1,1,1,1,1,Two year,True,Bank transfer (automatic),89.85,6697.35,7503-MIOGA,2.99,60+
1,Male,1,True,False,16,True,0,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Credit card (automatic),74.3,1178.25,7503-QQRVF,2.48,13-24
1,Male,0,False,False,1,True,1,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Mailed check,84.65,84.65,7503-ZGUZJ,2.82,0-6
0,Male,0,False,False,25,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Electronic check,69.75,1729.35,7504-UWHNB,2.33,25-36
0,Female,0,False,False,64,True,1,DSL,1,1,1,1,1,1,Two year,True,Credit card (automatic),86.4,5442.05,7508-DQAKK,2.88,60+
0,Male,0,True,True,24,True,0,DSL,1,0,1,0,0,0,One year,True,Credit card (automatic),56.25,1454.25,7508-KBIMB,1.88,13-24
1,Male,0,True,False,14,True,1,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,86.1,1235.55,7508-MYBOG,2.87,13-24
0,Female,1,False,False,15,True,1,Fiber optic,0,1,0,0,1,0,Month-to-month,False,Credit card (automatic),89.0,1288.3,7508-SMHXL,2.97,13-24
1,Male,0,False,False,9,False,-1,DSL,0,0,0,0,1,1,Month-to-month,True,Electronic check,45.4,418.8,7511-YMXVQ,1.51,7-12
0,Male,1,False,False,69,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),20.3,1356.3,7515-LODFU,0.68,60+
0,Male,1,True,False,50,True,1,Fiber optic,1,0,1,0,1,1,Two year,True,Credit card (automatic),105.05,5163.3,7516-GMHUV,3.5,37-60
0,Female,0,False,False,12,True,0,Fiber optic,0,1,0,0,0,1,Month-to-month,True,Electronic check,84.6,1017.35,7517-LDMPS,2.82,7-12
1,Female,0,True,False,19,True,0,Fiber optic,1,0,0,0,0,0,Month-to-month,True,Electronic check,73.2,1441.1,7517-SAWMO,2.44,13-24
0,Female,0,False,False,69,True,1,Fiber optic,0,1,1,1,1,1,Two year,True,Bank transfer (automatic),110.5,7455.45,7519-JTWQH,3.68,60+
0,Female,0,True,True,66,True,1,DSL,1,1,1,0,0,0,Month-to-month,True,Bank transfer (automatic),67.45,4508.65,7520-HQWJU,2.25,60+
0,Female,0,True,True,5,True,0,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,44.8,220.45,7521-AFHAB,1.49,0-6
0,Male,0,False,True,3,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,19.95,58.3,7521-YXVZY,0.66,0-6
0,Male,1,False,False,69,True,1,DSL,1,0,1,1,0,1,Two year,False,Credit card (automatic),74.1,5031.0,7524-VRLPL,2.47,60+
1,Male,0,False,False,12,True,1,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,96.05,1148.1,7526-BEZQB,3.2,7-12
0,Male,0,False,False,3,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Mailed check,19.65,68.35,7526-IVLYU,0.65,0-6
0,Male,0,True,True,17,True,1,No,-1,-1,-1,-1,-1,-1,Two year,True,Mailed check,25.15,412.6,7527-QNRUS,0.84,13-24
0,Male,1,True,False,57,True,1,Fiber optic,0,1,0,0,0,1,Month-to-month,True,Electronic check,89.85,4925.35,7529-ZDFXI,2.99,37-60
1,Female,0,False,False,38,True,0,Fiber optic,0,1,1,1,0,0,Month-to-month,True,Credit card (automatic),84.25,3264.5,7530-HDYDS,2.81,37-60
0,Male,0,False,False,12,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Credit card (automatic),20.05,265.45,7531-GQHME,0.67,7-12
1,Male,1,False,False,24,True,1,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,76.1,1712.7,7534-BFESC,2.54,13-24
0,Male,1,False,False,63,True,1,Fiber optic,1,1,1,0,1,1,Month-to-month,True,Bank transfer (automatic),109.4,7031.45,7537-CBQUZ,3.65,60+
0,Female,0,False,False,1,False,-1,DSL,0,0,0,0,0,0,Month-to-month,True,Mailed check,25.15,25.15,7537-RBWEA,0.84,0-6
1,Female,0,False,False,2,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Electronic check,69.65,145.15,7538-GWHML,2.32,0-6
1,Male,0,False,False,36,True,0,DSL,0,1,0,1,0,1,One year,True,Mailed check,65.4,2498.4,7541-YLXCL,2.18,25-36
0,Male,0,False,False,18,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,20.05,358.5,7542-CYDDM,0.67,13-24
0,Male,0,True,True,58,True,1,Fiber optic,0,0,1,1,1,1,One year,True,Bank transfer (automatic),105.05,6004.85,7544-ZVIKX,3.5,37-60
1,Male,0,True,False,42,True,1,Fiber optic,0,1,1,0,1,0,Month-to-month,True,Bank transfer (automatic),95.25,3959.35,7547-EKNFS,3.18,37-60
1,Female,0,False,False,5,True,0,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Electronic check,96.25,512.45,7548-SEPYI,3.21,0-6
1,Female,0,True,True,63,True,1,Fiber optic,1,1,1,0,1,0,Month-to-month,True,Electronic check,100.55,6215.35,7549-MYGPK,3.35,60+
0,Male,0,True,True,50,True,1,Fiber optic,1,1,1,0,1,1,One year,True,Electronic check,108.25,5431.4,7550-WIQVA,3.61,37-60
1,Male,0,True,True,6,True,0,DSL,0,1,1,0,0,0,Month-to-month,True,Mailed check,55.3,324.25,7551-DACSP,1.84,0-6
1,Female,0,False,False,1,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,19.5,19.5,7551-JOHTI,0.65,0-6
0,Male,0,True,False,27,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Bank transfer (automatic),19.55,520.55,7552-KEYGT,0.65,25-36
0,Female,0,True,False,6,True,0,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,45.65,323.45,7554-AKDQF,1.52,0-6
0,Male,0,False,False,10,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Bank transfer (automatic),25.7,251.6,7554-NEWDD,0.86,7-12
0,Male,0,True,True,67,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Mailed check,20.8,1411.9,7558-IMLMT,0.69,60+
0,Female,0,False,False,70,True,0,DSL,1,0,1,1,1,1,Two year,False,Bank transfer (automatic),79.6,5589.45,7560-QJAVJ,2.65,60+
0,Female,0,False,True,48,True,0,No,-1,-1,-1,-1,-1,-1,One year,False,Mailed check,19.95,936.7,7560-QRBXH,0.66,37-60
1,Female,0,False,False,16,True,0,Fiber optic,0,1,1,0,0,1,Month-to-month,True,Credit card (automatic),93.2,1573.7,7562-GSUHK,3.11,13-24
0,Female,0,False,False,13,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Mailed check,70.15,886.7,7562-UXTPG,2.34,13-24
1,Male,0,False,False,5,True,0,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,80.6,415.55,7563-BIUPC,2.69,0-6
0,Female,0,True,True,72,True,1,Fiber optic,1,0,0,0,0,0,Two year,False,Bank transfer (automatic),79.05,5730.7,7564-GHCVB,2.64,60+
0,Female,0,True,False,72,True,1,Fiber optic,0,1,1,1,1,1,Two year,True,Electronic check,110.15,7998.8,7566-DSRLQ,3.67,60+
0,Male,0,False,False,24,True,0,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Credit card (automatic),79.85,2001.0,7567-ECMCM,2.66,13-24
1,Male,0,False,False,1,False,-1,DSL,0,0,0,0,1,1,Month-to-month,True,Mailed check,45.3,45.3,7568-PODML,1.51,0-6
0,Female,0,True,True,72,True,1,Fiber optic,1,1,1,1,1,1,Two year,True,Bank transfer (automatic),118.75,8672.45,7569-NMZYQ,3.96,60+
0,Female,0,True,False,68,True,1,Fiber optic,1,1,0,0,0,0,Two year,True,Bank transfer (automatic),84.7,5711.05,7570-WELNY,2.82,60+
1,Female,0,False,False,2,True,1,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Credit card (automatic),74.9,147.15,7571-YXDAD,2.5,0-6
0,Male,0,False,True,62,True,1,Fiber optic,0,0,1,1,1,1,Two year,True,Electronic check,104.05,6590.5,7572-KPVKK,3.47,60+
0,Female,0,True,True,41,True,0,DSL,1,0,0,1,1,1,One year,True,Credit card (automatic),74.7,3187.65,7576-ASEJU,2.49,37-60
0,Female,1,True,True,46,True,1,Fiber optic,1,1,0,1,1,1,Month-to-month,True,Electronic check,110.2,4972.1,7576-JMYWV,3.67,37-60
1,Male,1,False,False,3,True,1,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,76.05,231.8,7576-OYWBN,2.53,0-6
0,Male,0,False,False,1,True,0,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,89.25,89.25,7577-SWIFR,2.98,0-6
0,Male,0,True,True,71,True,1,DSL,1,1,1,1,1,1,Two year,True,Mailed check,91.25,6589.6,7579-KKLOE,3.04,60+
1,Female,1,True,False,2,True,0,DSL,0,1,0,0,0,0,Month-to-month,False,Credit card (automatic),50.15,115.1,7579-OOPEC,1.67,0-6
1,Female,1,False,False,2,True,0,DSL,1,1,0,0,0,0,Month-to-month,False,Mailed check,54.85,104.2,7580-UGXNC,1.83,0-6
0,Female,0,False,False,60,True,0,DSL,0,1,1,1,1,0,One year,True,Credit card (automatic),70.15,4224.7,7581-EBBOU,2.34,37-60
,Female,0,False,False,10,False,-1,DSL,0,0,0,1,0,0,Two year,True,Mailed check,29.6,299.05,7586-NHQEA,0.99,7-12
0,Male,0,False,False,40,True,1,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,84.9,3369.05,7586-ZATGZ,2.83,37-60
0,Male,0,True,True,27,True,1,Fiber optic,1,1,0,1,1,0,Month-to-month,False,Electronic check,100.75,2793.55,7587-AOVVU,3.36,25-36
1,Male,0,False,False,3,True,0,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,43.3,123.65,7587-RZNME,1.44,0-6
0,Female,0,True,False,1,False,-1,DSL,0,1,0,0,0,0,Month-to-month,True,Electronic check,29.85,29.85,7590-VHVEG,1.0,0-6
1,Male,0,True,True,6,True,0,DSL,0,0,0,0,0,0,Month-to-month,True,Bank transfer (automatic),44.6,260.8,7593-JNWRU,1.49,0-6
1,Male,0,False,False,1,True,0,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,46.3,46.3,7593-XFKDI,1.54,0-6
0,Male,1,False,False,34,True,0,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Credit card (automatic),69.15,2275.1,7594-LZNWR,2.31,25-36
1,Female,0,False,True,1,True,0,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Electronic check,79.6,79.6,7594-RQHXR,2.65,0-6
0,Male,0,True,True,32,False,-1,DSL,0,0,1,0,1,1,Month-to-month,False,Credit card (automatic),50.6,1653.45,7595-EHCDL,1.69,25-36
1,Female,0,False,False,1,True,0,Fiber optic,0,1,0,0,0,0,Month-to-month,False,Electronic check,75.8,75.8,7595-EUIVN,2.53,0-6
0,Female,0,False,False,27,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Bank transfer (automatic),20.25,538.2,7596-IIWYC,0.68,25-36
0,Female,0,False,False,12,True,0,Fiber optic,1,0,0,0,1,0,One year,True,Credit card (automatic),85.15,979.05,7596-LDUXP,2.84,7-12
0,Female,0,False,False,65,True,0,DSL,1,1,0,1,0,0,Two year,True,Mailed check,59.6,3739.8,7596-ZYWBB,1.99,60+
1,Male,0,True,False,2,True,0,Fiber optic,0,0,1,0,0,0,Month-to-month,False,Electronic check,76.4,151.8,7598-UAASY,2.55,0-6
1,Male,0,True,False,42,True,1,Fiber optic,0,0,1,1,1,1,Month-to-month,True,Bank transfer (automatic),106.15,4512.7,7599-FKVXZ,3.54,37-60
0,Female,0,True,True,62,False,-1,DSL,1,1,0,1,1,0,Two year,False,Bank transfer (automatic),48.7,3008.55,7599-NTMDP,1.62,60+
0,Female,0,False,False,48,True,1,No,-1,-1,-1,-1,-1,-1,Two year,False,Credit card (automatic),24.0,1183.05,7601-DHFWZ,0.8,37-60
0,Male,0,True,True,35,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,19.6,686.95,7601-GNDYK,0.65,25-36
0,Male,0,False,False,1,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,19.55,19.55,7601-WFVZV,0.65,0-6
0,Female,0,True,False,71,True,0,No,-1,-1,-1,-1,-1,-1,Two year,False,Mailed check,19.6,1416.5,7602-DBTOU,0.65,60+
0,Female,0,True,True,72,True,1,Fiber optic,1,0,1,1,1,1,Two year,True,Bank transfer (automatic),110.45,8058.85,7602-MVRMB,3.68,60+
1,Male,0,False,True,12,True,1,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Credit card (automatic),73.75,871.4,7603-USHJS,2.46,7-12
0,Female,0,False,False,31,False,-1,DSL,1,1,0,1,0,1,Two year,True,Bank transfer (automatic),49.85,1520.1,7605-BDWDC,1.66,25-36
0,Female,0,True,False,45,True,0,DSL,0,0,1,0,0,0,Month-to-month,True,Credit card (automatic),50.25,2221.55,7605-SNLQG,1.68,37-60
0,Male,0,False,False,72,True,0,No,-1,-1,-1,-1,-1,-1,Two year,True,Credit card (automatic),19.8,1468.75,7606-BPHHN,0.66,60+
,Male,0,False,True,21,True,1,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,24.7,467.15,7606-GWMKE,0.82,13-24
0,Male,0,True,True,45,True,1,Fiber optic,0,1,1,0,0,1,One year,True,Credit card (automatic),95.0,4368.85,7607-QKKTJ,3.17,37-60
0,Male,0,False,True,62,True,1,No,-1,-1,-1,-1,-1,-1,Two year,True,Mailed check,24.4,1413.0,7608-RGIRO,0.81,60+
0,Female,0,False,False,17,True,0,No,-1,-1,-1,-1,-1,-1,One year,False,Mailed check,19.55,280.85,7609-NRNCA,0.65,13-24
0,Male,0,False,False,54,True,1,DSL,1,0,1,1,1,1,Two year,False,Bank transfer (automatic),87.1,4735.2,7609-YBPXG,2.9,37-60
0,Male,0,False,False,15,True,1,No,-1,-1,-1,-1,-1,-1,Month-to-month,True,Electronic check,26.35,378.6,7610-TVOPG,0.88,13-24
0,Male,0,True,True,22,True,0,Fiber optic,1,0,0,0,0,0,Month-to-month,False,Bank transfer (automatic),75.0,1573.95,7611-YKYTC,2.5,13-24
1,Male,0,False,False,12,True,1,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,84.45,1059.55,7613-LLQFO,2.82,7-12
1,Male,0,True,True,49,False,-1,DSL,0,1,0,0,1,1,One year,True,Bank transfer (automatic),51.8,2541.25,7614-QVWQL,1.73,37-60
1,Female,0,True,False,2,False,-1,DSL,0,0,0,0,1,1,Month-to-month,False,Electronic check,44.6,97.1,7615-ESMYF,1.49,0-6
0,Male,0,False,False,1,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Electronic check,19.45,19.45,7617-EYGLW,0.65,0-6
1,Male,0,True,True,24,True,1,DSL,1,0,0,0,0,0,Month-to-month,False,Electronic check,54.75,1338.15,7619-ODSGN,1.82,13-24
0,Female,0,True,False,53,True,1,DSL,1,1,1,0,0,1,One year,False,Bank transfer (automatic),74.1,3833.95,7619-PLRLP,2.47,37-60
0,Female,0,True,False,42,True,1,Fiber optic,0,0,1,1,0,0,Month-to-month,True,Credit card (automatic),85.9,3729.75,7621-VPNET,2.86,37-60
0,Male,1,True,False,56,True,0,DSL,1,1,1,1,1,1,Two year,True,Bank transfer (automatic),85.65,4824.45,7622-FWGEW,2.86,37-60
0,Male,0,False,False,28,False,-1,DSL,0,0,0,1,0,0,Month-to-month,True,Credit card (automatic),30.1,810.85,7622-NXQZR,1.0,25-36
0,Male,0,False,True,6,True,0,No,-1,-1,-1,-1,-1,-1,Month-to-month,False,Mailed check,19.7,111.65,7623-HKYRK,0.66,0-6
1,Male,0,False,True,1,True,0,DSL,0,0,0,1,0,0,Month-to-month,True,Mailed check,49.9,49.9,7623-TRNQN,1.66,0-6
1,Female,0,False,False,11,True,1,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,76.5,837.95,7625-XCQRH,2.55,7-12
1,Female,0,True,False,37,True,1,Fiber optic,0,0,1,0,0,0,Month-to-month,True,Credit card (automatic),78.95,2839.65,7627-JKIAZ,2.63,37-60
0,Female,1,True,False,56,True,1,Fiber optic,1,1,1,1,0,0,One year,False,Electronic check,95.65,5471.75,7629-WFGLW,3.19,37-60
0,Female,0,False,False,7,True,0,DSL,1,0,0,0,0,1,One year,True,Electronic check,59.1,369.25,7629-WIXZF,1.97,7-12
1,Male,1,False,False,66,True,1,Fiber optic,0,1,1,1,1,1,One year,False,Credit card (automatic),110.9,7432.05,7632-MNYOY,3.7,60+
